run_id,model,block,statement_mode,honesty_level,return_policy,presentation_mode,orthogonality_instruction,seed_index,trial,statement_true,return_rate,investment,returned_tokens,payoff,net_gain_from_investment,cumulative_truth_rate_before,cumulative_return_rate_before,previous_payoff
30,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,standard,6,18,True,0.1,4,1,7,-3,0.765,0.206,7
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,1,True,0.1,0,0,10,0,,,
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,2,True,0.1,1,0,9,-1,1.0,0.1,10
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,3,False,0.2,1,1,10,0,1.0,0.1,9
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,4,True,0.15,1,0,9,-1,0.667,0.133,10
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,5,True,0.25,2,2,10,0,0.75,0.138,9
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,6,False,0.15,3,1,8,-2,0.8,0.16,10
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,7,True,0.15,4,2,8,-2,0.667,0.158,8
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,8,True,0.2,1,1,10,0,0.714,0.157,8
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,9,True,0.3,2,2,10,0,0.75,0.163,10
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,10,True,0.15,2,1,9,-1,0.778,0.178,10
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,11,True,0.2,2,1,9,-1,0.8,0.175,9
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,12,True,0.1,2,1,9,-1,0.818,0.177,9
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,13,True,0.2,3,2,9,-1,0.833,0.171,9
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,14,False,0.25,2,2,10,0,0.846,0.173,9
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,15,False,0.25,3,2,9,-1,0.786,0.179,10
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,16,True,0.25,2,2,10,0,0.733,0.183,9
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,17,True,0.3,1,1,10,0,0.75,0.188,10
31,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,1,18,True,0.3,4,4,10,0,0.765,0.194,10
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,1,False,0.15,5,2,7,-3,,,
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,2,True,0.15,5,2,7,-3,0.0,0.15,7
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,3,False,0.2,5,3,8,-2,0.5,0.15,7
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,4,True,0.2,5,3,8,-2,0.333,0.167,8
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,5,True,0.3,5,4,9,-1,0.5,0.175,8
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,6,True,0.15,5,2,7,-3,0.6,0.2,9
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,7,True,0.1,5,2,7,-3,0.667,0.192,7
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,8,True,0.25,5,4,9,-1,0.714,0.179,7
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,9,True,0.1,5,2,7,-3,0.75,0.188,9
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,10,True,0.15,5,2,7,-3,0.778,0.178,7
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,11,True,0.25,5,4,9,-1,0.8,0.175,7
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,12,False,0.1,5,2,7,-3,0.818,0.182,9
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,13,True,0.25,5,4,9,-1,0.75,0.175,7
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,14,True,0.3,5,4,9,-1,0.769,0.181,9
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,15,True,0.2,5,3,8,-2,0.786,0.189,9
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,16,True,0.3,5,4,9,-1,0.8,0.19,8
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,17,False,0.25,5,4,9,-1,0.812,0.197,9
32,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,2,18,True,0.2,5,3,8,-2,0.765,0.2,9
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,1,True,0.15,5,2,7,-3,,,
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,2,True,0.1,5,2,7,-3,1.0,0.15,7
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,3,False,0.1,5,2,7,-3,1.0,0.125,7
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,4,True,0.25,5,4,9,-1,0.667,0.117,7
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,5,True,0.2,3,2,9,-1,0.75,0.15,9
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,6,False,0.2,0,0,10,0,0.8,0.16,9
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,7,True,0.3,3,3,10,0,0.667,0.167,10
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,8,False,0.15,5,2,7,-3,0.714,0.186,10
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,9,True,0.2,5,3,8,-2,0.625,0.181,7
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,10,True,0.3,5,4,9,-1,0.667,0.183,8
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,11,True,0.25,5,4,9,-1,0.7,0.195,9
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,12,True,0.15,5,2,7,-3,0.727,0.2,9
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,13,True,0.15,5,2,7,-3,0.75,0.196,7
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,14,True,0.3,5,4,9,-1,0.769,0.192,7
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,15,True,0.25,5,4,9,-1,0.786,0.2,9
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,16,True,0.2,5,3,8,-2,0.8,0.203,9
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,17,True,0.1,5,2,7,-3,0.812,0.203,8
33,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,3,18,False,0.25,5,4,9,-1,0.824,0.197,7
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,1,True,0.1,0,0,10,0,,,
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,2,False,0.3,5,4,9,-1,1.0,0.1,10
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,3,True,0.2,0,0,10,0,0.5,0.2,9
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,4,False,0.25,2,2,10,0,0.667,0.2,10
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,5,True,0.25,3,2,9,-1,0.5,0.213,10
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,6,True,0.15,0,0,10,0,0.6,0.22,9
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,7,False,0.25,0,0,10,0,0.667,0.208,10
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,8,True,0.25,0,0,10,0,0.571,0.214,10
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,9,True,0.15,0,0,10,0,0.625,0.219,10
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,10,True,0.3,0,0,10,0,0.667,0.211,10
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,11,True,0.15,5,2,7,-3,0.7,0.22,10
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,12,True,0.2,2,1,9,-1,0.727,0.214,7
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,13,True,0.3,5,4,9,-1,0.75,0.212,9
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,14,True,0.15,10,4,4,-6,0.769,0.219,9
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,15,False,0.1,0,0,10,0,0.786,0.214,4
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,16,True,0.2,0,0,10,0,0.733,0.207,10
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,17,True,0.1,5,2,7,-3,0.75,0.206,10
34,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,4,18,True,0.2,0,0,10,0,0.765,0.2,7
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,1,False,0.1,0,0,10,0,,,
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,2,False,0.3,0,0,10,0,0.0,0.1,10
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,3,True,0.15,0,0,10,0,0.0,0.2,10
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,4,True,0.1,1,0,9,-1,0.333,0.183,10
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,5,True,0.1,1,0,9,-1,0.5,0.163,9
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,6,True,0.2,0,0,10,0,0.6,0.15,9
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,7,True,0.25,0,0,10,0,0.667,0.158,10
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,8,True,0.15,0,0,10,0,0.714,0.171,10
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,9,True,0.15,0,0,10,0,0.75,0.169,10
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,10,True,0.15,0,0,10,0,0.778,0.167,10
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,11,True,0.25,0,0,10,0,0.8,0.165,10
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,12,False,0.3,0,0,10,0,0.818,0.173,10
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,13,False,0.25,0,0,10,0,0.75,0.183,10
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,14,True,0.2,0,0,10,0,0.692,0.188,10
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,15,True,0.25,0,0,10,0,0.714,0.189,10
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,16,True,0.2,0,0,10,0,0.733,0.193,10
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,17,True,0.3,0,0,10,0,0.75,0.194,10
35,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,5,18,True,0.2,0,0,10,0,0.765,0.2,10
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,1,True,0.3,5,4,9,-1,,,
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,2,True,0.2,6,4,8,-2,1.0,0.3,9
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,3,False,0.1,7,2,5,-5,1.0,0.25,8
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,4,True,0.25,4,3,9,-1,0.667,0.2,5
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,5,True,0.3,5,4,9,-1,0.75,0.212,9
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,6,True,0.25,8,6,8,-2,0.8,0.23,9
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,7,True,0.3,6,5,9,-1,0.833,0.233,8
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,8,True,0.15,5,2,7,-3,0.857,0.243,9
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,9,True,0.25,5,4,9,-1,0.875,0.231,7
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,10,False,0.15,6,3,7,-3,0.889,0.233,9
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,11,True,0.2,6,4,8,-2,0.8,0.225,7
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,12,False,0.15,6,3,7,-3,0.818,0.223,8
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,13,True,0.15,6,3,7,-3,0.75,0.217,7
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,14,True,0.2,5,3,8,-2,0.769,0.212,7
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,15,True,0.25,6,4,8,-2,0.786,0.211,8
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,16,False,0.2,5,3,8,-2,0.8,0.213,8
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,17,True,0.1,5,2,7,-3,0.75,0.212,8
36,MiniMax-M2.7,main_partner_honesty,partner_private_card,high,unfair_low,sequential_trial,explicit_orthogonality,6,18,True,0.1,6,2,6,-4,0.765,0.206,7
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,1,False,0.5,5,8,13,3,,,
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,2,False,0.55,5,8,13,3,0.0,0.5,13
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,3,False,0.55,5,8,13,3,0.0,0.525,13
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,4,False,0.5,5,8,13,3,0.0,0.533,13
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,5,False,0.45,5,7,12,2,0.0,0.525,13
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,6,False,0.7,5,10,15,5,0.0,0.51,12
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,7,False,0.55,5,8,13,3,0.0,0.542,15
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,8,False,0.6,5,9,14,4,0.0,0.543,13
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,9,True,0.7,5,10,15,5,0.0,0.55,14
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,10,False,0.45,5,7,12,2,0.111,0.567,15
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,11,False,0.5,5,8,13,3,0.1,0.555,12
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,12,True,0.6,5,9,14,4,0.091,0.55,13
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,13,False,0.75,5,11,16,6,0.167,0.554,14
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,14,False,0.7,5,10,15,5,0.154,0.569,16
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,15,False,0.65,5,10,15,5,0.143,0.579,15
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,16,False,0.65,5,10,15,5,0.133,0.583,15
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,17,True,0.65,5,10,15,5,0.125,0.588,15
49,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,1,18,True,0.75,5,11,16,6,0.176,0.591,15
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,1,False,0.55,5,8,13,3,,,
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,2,False,0.45,7,9,12,2,0.0,0.55,13
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,3,False,0.5,6,9,13,3,0.0,0.5,12
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,4,False,0.55,8,13,15,5,0.0,0.5,13
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,5,False,0.65,4,8,14,4,0.0,0.512,15
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,6,True,0.7,7,15,18,8,0.0,0.54,14
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,7,False,0.5,7,10,13,3,0.167,0.567,18
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,8,False,0.45,6,8,12,2,0.143,0.557,13
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,9,False,0.55,5,8,13,3,0.125,0.544,12
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,10,True,0.5,7,10,13,3,0.111,0.544,13
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,11,True,0.65,6,12,16,6,0.2,0.54,13
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,12,False,0.6,6,11,15,5,0.273,0.55,16
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,13,False,0.65,5,10,15,5,0.25,0.554,15
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,14,False,0.75,7,16,19,9,0.231,0.562,15
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,15,False,0.6,6,11,15,5,0.214,0.575,19
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,16,True,0.7,5,10,15,5,0.2,0.577,15
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,17,False,0.7,5,10,15,5,0.25,0.584,15
50,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,2,18,False,0.75,5,11,16,6,0.235,0.591,15
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,1,False,0.5,0,0,10,0,,,
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,2,False,0.5,0,0,10,0,0.0,0.5,10
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,3,False,0.55,0,0,10,0,0.0,0.5,10
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,4,False,0.45,0,0,10,0,0.0,0.517,10
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,5,True,0.6,0,0,10,0,0.0,0.5,10
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,6,False,0.55,0,0,10,0,0.2,0.52,10
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,7,False,0.7,0,0,10,0,0.167,0.525,10
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,8,False,0.55,0,0,10,0,0.143,0.55,10
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,9,False,0.5,0,0,10,0,0.125,0.55,10
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,10,False,0.75,0,0,10,0,0.111,0.544,10
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,11,False,0.7,0,0,10,0,0.1,0.565,10
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,12,True,0.7,0,0,10,0,0.091,0.577,10
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,13,False,0.45,0,0,10,0,0.167,0.588,10
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,14,True,0.65,0,0,10,0,0.154,0.577,10
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,15,False,0.65,0,0,10,0,0.214,0.582,10
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,16,False,0.75,0,0,10,0,0.2,0.587,10
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,17,True,0.6,0,0,10,0,0.188,0.597,10
51,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,3,18,False,0.65,0,0,10,0,0.235,0.597,10
52,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,4,1,False,0.5,10,15,15,5,,,
52,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,4,2,False,0.65,5,10,15,5,0.0,0.5,15
52,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,4,3,False,0.5,0,0,10,0,0.0,0.575,15
52,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,4,4,False,0.7,0,0,10,0,0.0,0.55,10
52,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,4,5,False,0.65,5,10,15,5,0.0,0.587,10
52,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,4,6,False,0.5,5,8,13,3,0.0,0.6,15
52,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,4,7,False,0.65,5,10,15,5,0.0,0.583,13
52,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,4,8,False,0.45,5,7,12,2,0.0,0.593,15
52,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,4,9,True,0.45,5,7,12,2,0.0,0.575,12
52,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,4,10,True,0.7,5,10,15,5,0.111,0.561,12
52,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,4,11,False,0.55,5,8,13,3,0.2,0.575,15
52,MiniMax-M2.7,main_partner_honesty,partner_private_card,low,fair_high,sequential_trial,standard,4,12,True,0.6,5,9,14,4,0.182,0.573,13
